Note: The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ,,,,,,,,,,,,,,,,,,,,,,,,,
customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,,
464,Karel,Dimelow,Female,32,1958-03-23,,n/a,Mass Customer,N,â°â´âµ,Yes,10,,,,,,,,,,,,,
312,Garek,Prattin,Male,44,1958-03-17,Desktop Support Technician,Financial Services,Affluent Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,6,,,,,,,,,,,,,
610,Hyatt,Craine,Male,45,1958-03-16,Help Desk Technician,Financial Services,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,15,,,,,,,,,,,,,
338,Hilliary,Littrell,Female,33,1958-03-14,,Health,Mass Customer,N,á ,No,19,,,,,,,,,,,,,
2293,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,16,,,,,,,,,,,,,
3242,Lib,Schohier,Female,4,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,ï»¿,Yes,14,,,,,,,,,,,,,
1506,Andonis,Cochrane,Male,21,1958-02-21,,Property,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,17,,,,,,,,,,,,,
571,Ramonda,McKellar,Female,30,1958-02-15,Assistant Media Planner,Entertainment,Mass Customer,N,â°â´âµâââ,No,6,,,,,,,,,,,,,
154,Faydra,Dulieu,Female,90,1958-02-13,Junior Executive,n/a,Mass Customer,N,,No,11,,,,,,,,,,,,,
84,Rich,Mathiasen,Male,78,1958-02-07,Accountant III,n/a,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,14,,,,,,,,,,,,,
3848,Luca,Cabotto,Male,4,1958-01-13,Structural Engineer,n/a,High Net Worth,N,é¨è½æ ¼,No,13,,,,,,,,,,,,,
516,Craggy,Loadsman,Male,23,1958-01-07,Environmental Tech,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,20,,,,,,,,,,,,,
2089,Erie,Ballston,Male,93,1958-01-07,Safety Technician I,Financial Services,High Net Worth,N,â°â´âµâââ,No,15,,,,,,,,,,,,,
3637,Luigi,Edgeworth,Male,84,1958-01-01,,Manufacturing,Affluent Customer,N,åè£½æ¼¢èª,Yes,11,,,,,,,,,,,,,
2870,Aldis,Chazerand,Male,99,1957-12-26,,n/a,Mass Customer,N,åè£½æ¼¢èª,No,11,,,,,,,,,,,,,
436,Erwin,Pendre,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,testâ testâ«,No,18,,,,,,,,,,,,,
1395,Jandy,Pennazzi,Female,83,1957-12-23,VP Product Management,n/a,High Net Worth,N,Ù¡Ù¢Ù£,Yes,16,,,,,,,,,,,,,
413,Simone,Denys,Male,79,1957-12-22,VP Quality Control,n/a,High Net Worth,N,åè£½æ¼¢èª,Yes,19,,,,,,,,,,,,,
2329,Donny,Stiven,Female,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,"""'",No,20,,,,,,,,,,,,,
2500,Micky,Livings,Female,35,1957-12-18,Senior Developer,Property,High Net Worth,N,-1.00E+02,Yes,17,,,,,,,,,,,,,
568,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,ğ©ğ½,No,13,,,,,,,,,,,,,
2652,Kelbee,Bernat,Male,96,1957-12-15,Biostatistician II,n/a,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,15,,,,,,,,,,,,,
828,Darda,Kernocke,Female,93,1957-12-14,,Health,Mass Customer,N,1.00E+02,Yes,20,,,,,,,,,,,,,
1881,Gherardo,Lahy,Male,61,1957-12-10,Quality Control Specialist,n/a,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,12,,,,,,,,,,,,,
214,Jeramie,Cellier,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,N,ï¼ï¼ï¼,No,6,,,,,,,,,,,,,
3154,Angil,Ellesmere,Female,63,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,19,,,,,,,,,,,,,
3976,Gretel,Chrystal,Female,0,1957-11-20,Internal Auditor,n/a,Affluent Customer,N,"'""''''""",Yes,13,,,,,,,,,,,,,
1926,Stefano,Menhenitt,Male,72,1957-11-15,Senior Cost Accountant,Financial Services,High Net Worth,N,",./;'[]\-=",Yes,10,,,,,,,,,,,,,
2348,Keeley,Winslet,Female,2,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16,,,,,,,,,,,,,
1383,Coriss,Casarino,Female,81,1957-10-29,Software Consultant,IT,Affluent Customer,N,,No,8,,,,,,,,,,,,,
2041,Mort,Heath,Male,52,1957-10-27,VP Accounting,Financial Services,Mass Customer,N,-1,No,17,,,,,,,,,,,,,
169,Alfy,Bruhnke,Male,20,1957-10-19,Data Coordiator,Telecommunications,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5,,,,,,,,,,,,,
2614,Anatollo,Stendell,Male,65,1957-10-16,,Retail,High Net Worth,N,1.00E+02,No,18,,,,,,,,,,,,,
2442,Odie,Enrrico,Male,8,1957-10-13,Social Worker,Health,Affluent Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,Yes,17,,,,,,,,,,,,,
121,Myles,Pauncefort,Male,82,1957-10-02,Graphic Designer,Manufacturing,Mass Customer,N,é¨è½æ ¼,No,15,,,,,,,,,,,,,
1350,Bing,Vicar,Male,10,1957-09-30,Staff Scientist,Retail,Mass Customer,N,"''''""",Yes,8,,,,,,,,,,,,,
1874,Nickolai,McChesney,Male,17,1957-09-29,,Argiculture,High Net Worth,N,â¢,Yes,7,,,,,,,,,,,,,
556,Oralia,Gifford,Female,69,1957-09-08,Junior Executive,n/a,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,11,,,,,,,,,,,,,
143,Kendall,Figg,Male,19,1957-09-01,Operator,Argiculture,Mass Customer,N,ğµ ğ ğ ğ,Yes,11,,,,,,,,,,,,,
209,Udall,Bellard,Male,9,1957-08-28,Analog Circuit Design manager,n/a,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,6,,,,,,,,,,,,,
1385,Melesa,Priddy,Female,39,1957-08-17,Cost Accountant,Financial Services,Mass Customer,N,1.00E+02,No,16,,,,,,,,,,,,,
311,Jaimie,Halms,Female,86,1957-08-16,Internal Auditor,Health,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,12,,,,,,,,,,,,,
343,Nicole,Johananoff,Female,76,1957-08-14,Recruiter,Property,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,13,,,,,,,,,,,,,
1404,Emmott,Mercik,Male,78,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,-1,Yes,14,,,,,,,,,,,,,
2405,Quintana,Merricks,Female,16,1957-07-28,Structural Analysis Engineer,n/a,Mass Customer,N,(ï½¡â â âï½¡),No,18,,,,,,,,,,,,,
1572,Tam,Jahner,Male,51,1957-07-26,Recruiting Manager,Financial Services,High Net Worth,N,0/0,Yes,16,,,,,,,,,,,,,
3712,Esmeralda,Klousner,Female,22,1957-07-12,Recruiting Manager,Financial Services,Mass Customer,N,â¦testâ§,No,19,,,,,,,,,,,,,
3581,Lindsy,Ygo,Female,38,1957-07-10,,n/a,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,6,,,,,,,,,,,,,
2470,Roy,Dunaway,Male,70,1957-07-04,,Argiculture,Mass Customer,N,ì¸ëë°í ë¥´,No,13,,,,,,,,,,,,,
3517,Domeniga,Terney,Female,47,1957-07-04,Accounting Assistant IV,n/a,Mass Customer,N,-1.00E+02,Yes,6,,,,,,,,,,,,,
1469,Shermy,,Male,77,1957-06-29,Financial Advisor,Financial Services,Affluent Customer,N,,Yes,14,,,,,,,,,,,,,
33,Ernst,Hacon,Male,44,1957-06-25,Product Engineer,n/a,Affluent Customer,N,<script>alert('hi')</script>,Yes,11,,,,,,,,,,,,,
2807,Lynna,Revens,Female,9,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,Yes,11,,,,,,,,,,,,,
2402,Merrielle,Strafen,Female,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,N,-1.00E+02,Yes,8,,,,,,,,,,,,,
1072,Curt,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,8,,,,,,,,,,,,,
2304,Shelia,Bellew,Female,65,1957-06-01,,n/a,Mass Customer,N,1-Feb,Yes,11,,,,,,,,,,,,,
2206,Osmond,McCamish,Male,60,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,14,,,,,,,,,,,,,
2367,Lorne,Sabin,Male,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,16,,,,,,,,,,,,,
3248,Alastair,Van der Beken,Male,32,1957-05-15,Programmer Analyst II,n/a,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,5,,,,,,,,,,,,,
3872,Wilma,Budcock,Female,14,1957-05-15,Sales Representative,Retail,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,12,,,,,,,,,,,,,
3793,Shannen,Pitcock,Female,49,1957-05-12,Engineer IV,n/a,Affluent Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,15,,,,,,,,,,,,,
3690,Sheela,Nutton,Female,86,1957-05-11,Chemical Engineer,Manufacturing,Mass Customer,N,"'""''''""",No,17,,,,,,,,,,,,,
1009,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,â,Yes,13,,,,,,,,,,,,,
3764,Nonie,Newson,Female,29,1957-05-06,Cost Accountant,Financial Services,Mass Customer,N,,Yes,15,,,,,,,,,,,,,
3817,Tuckie,,Male,65,1957-05-02,VP Product Management,Manufacturing,High Net Worth,N,!@#$%^&*(),No,13,,,,,,,,,,,,,
1858,Gabriella,,Female,30,1957-04-26,Senior Sales Associate,Manufacturing,High Net Worth,N,á,Yes,11,,,,,,,,,,,,,
1988,Kelwin,Goldsmith,Male,27,1957-04-15,Recruiting Manager,Property,Mass Customer,N,â¦testâ§,No,8,,,,,,,,,,,,,
3270,Tracey,Redsull,Male,47,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,1/0,Yes,5,,,,,,,,,,,,,
2857,Alanna,Geram,Female,9,1957-04-05,Biostatistician I,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),Yes,17,,,,,,,,,,,,,
3683,Lorain,Maliphant,Female,67,1957-03-30,Chief Design Engineer,n/a,Mass Customer,N,ğ,Yes,11,,,,,,,,,,,,,
3666,Mathew,Marousek,Male,56,1957-03-27,Statistician II,Health,High Net Worth,N,â¢,No,10,,,,,,,,,,,,,
2214,Farlay,Plevey,Male,52,1957-03-26,,Manufacturing,High Net Worth,N,â©testâ©,Yes,8,,,,,,,,,,,,,
2734,Hetty,Thormann,Female,35,1957-03-07,,Manufacturing,High Net Worth,N,(ï½¡â â âï½¡),No,10,,,,,,,,,,,,,
2347,L;urette,Annott,Female,79,1957-03-04,Programmer Analyst I,n/a,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,11,,,,,,,,,,,,,
3462,Jehanna,Sparhawk,Female,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,-1,No,17,,,,,,,,,,,,,
2282,Dominic,Gregoletti,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,1.00E+02,Yes,7,,,,,,,,,,,,,
3606,Jamima,Wainscot,Female,52,1957-02-09,Graphic Designer,n/a,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,15,,,,,,,,,,,,,
200,Hube,Weald,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,N,ï¼ï¼ï¼,Yes,19,,,,,,,,,,,,,
647,Stanislas,Baildon,Male,61,1957-01-23,Assistant Manager,Retail,Mass Customer,N,âªâªtestâª,Yes,10,,,,,,,,,,,,,
1671,Nerty,Renak,Female,69,1957-01-23,Account Executive,Property,Mass Customer,N,-0.5,Yes,14,,,,,,,,,,,,,
2676,Stinky,Marlen,Male,33,1957-01-21,Product Engineer,Retail,Mass Customer,N,âââ,Yes,12,,,,,,,,,,,,,
3956,Hector,Poundsford,Male,54,1957-01-17,Administrative Assistant III,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,12,,,,,,,,,,,,,
837,Derick,Fasler,Male,4,1957-01-11,Internal Auditor,n/a,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,Yes,13,,,,,,,,,,,,,
816,Donni,Boor,Female,71,1957-01-10,Product Engineer,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,15,,,,,,,,,,,,,
1461,Earl,Skeels,Male,71,1957-01-04,,Retail,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,9,,,,,,,,,,,,,
3002,Tracey,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,N,1.00E+02,Yes,16,,,,,,,,,,,,,
102,Langsdon,Tranfield,Male,51,1956-11-27,Quality Control Specialist,Manufacturing,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,16,,,,,,,,,,,,,
2434,Lenci,Soars,Male,40,1956-11-17,Environmental Specialist,n/a,Affluent Customer,N,á,No,18,,,,,,,,,,,,,
423,Orville,Akerman,Male,43,1956-11-08,Senior Quality Engineer,n/a,Mass Customer,N,ğµ ğ ğ ğ,No,9,,,,,,,,,,,,,
3348,Amanda,Hazeltine,Female,93,1956-11-08,Pharmacist,Health,High Net Worth,N,1;DROP TABLE users,Yes,6,,,,,,,,,,,,,
3302,Faulkner,McKiernan,Male,17,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,19,,,,,,,,,,,,,
1546,Natalya,Moscone,Female,22,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,-1.00E+02,Yes,8,,,,,,,,,,,,,
3578,Dorella,Sineath,Female,57,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,12,,,,,,,,,,,,,
1458,Ashley,Behneke,Male,40,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,N,,No,11,,,,,,,,,,,,,
538,Millicent,Wiffler,Female,33,1956-10-21,Chemical Engineer,Manufacturing,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,5,,,,,,,,,,,,,
3719,Dorette,Attridge,Female,26,1956-10-19,Sales Representative,Retail,Mass Customer,N,âââ,No,6,,,,,,,,,,,,,
728,Winthrop,Corser,Male,60,1956-10-03,VP Accounting,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,8,,,,,,,,,,,,,
3483,Emlyn,Burnel,Male,19,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,1.00E+02,Yes,15,,,,,,,,,,,,,
3457,Robbi,Springthorpe,Female,13,1956-09-26,,Manufacturing,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,16,,,,,,,,,,,,,
2476,Hal,Braddon,Male,13,1956-09-25,Administrative Officer,Property,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,17,,,,,,,,,,,,,
55,Linc,Jillions,Male,48,1956-09-24,Paralegal,Financial Services,Affluent Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,7,,,,,,,,,,,,,
299,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,â°â´âµ,Yes,7,,,,,,,,,,,,,
3034,Mara,Tofanini,Female,54,1956-09-09,Web Designer IV,Manufacturing,Mass Customer,N,,Yes,18,,,,,,,,,,,,,
2446,Lovell,Kiss,Male,33,1956-09-07,,Retail,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17,,,,,,,,,,,,,
1426,Allyn,Carswell,Female,72,1956-08-23,Financial Advisor,Financial Services,Mass Customer,N,testâ testâ«,No,17,,,,,,,,,,,,,
298,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,testâ testâ«,No,9,,,,,,,,,,,,,
1037,Sissie,Rielly,Female,95,1956-08-08,Human Resources Assistant II,Financial Services,Mass Customer,N,1.00E+02,No,10,,,,,,,,,,,,,
2068,Wandie,Nare,Female,23,1956-08-08,Account Representative I,n/a,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,8,,,,,,,,,,,,,
3789,Conn,Westberg,Male,52,1956-08-08,Civil Engineer,Manufacturing,Mass Customer,N,ğµ ğ ğ ğ,Yes,6,,,,,,,,,,,,,
1131,Sigmund,Barkworth,Male,16,1956-08-07,VP Marketing,n/a,Mass Customer,N,-1.00E+02,No,15,,,,,,,,,,,,,
2663,Royce,Pietrowicz,Male,69,1956-08-01,Environmental Tech,Health,Mass Customer,N,-1.00E+02,Yes,19,,,,,,,,,,,,,
2079,Eda,,Female,49,1956-07-29,Account Executive,n/a,High Net Worth,N,!@#$%^&*(),No,11,,,,,,,,,,,,,
2774,Danella,Chevers,Female,50,1956-07-28,,Manufacturing,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,14,,,,,,,,,,,,,
3486,Reece,Crewther,Male,67,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,(ï½¡â â âï½¡),No,18,,,,,,,,,,,,,
3964,Aubrey,Souten,Female,28,1956-07-21,Sales Associate,Manufacturing,High Net Worth,N,,No,5,,,,,,,,,,,,,
3028,Leandra,Schubert,Female,67,1956-07-07,General Manager,Manufacturing,High Net Worth,N,á ,No,20,,,,,,,,,,,,,
3795,Taylor,Dollimore,Male,88,1956-06-24,Systems Administrator III,Argiculture,High Net Worth,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,5,,,,,,,,,,,,,
300,Malachi,Hadcroft,Male,88,1956-06-22,Clinical Specialist,Health,Mass Customer,N,",./;'[]\-=",No,9,,,,,,,,,,,,,
575,Etan,Poyle,Male,64,1956-06-10,VP Accounting,Financial Services,High Net Worth,N,â«testâ«,Yes,11,,,,,,,,,,,,,
1987,Jacobo,Rosenblum,Male,56,1956-06-08,Research Associate,Health,Affluent Customer,N,-0.5,No,8,,,,,,,,,,,,,
1748,Skell,Oxenden,Male,83,1956-06-07,Recruiter,Manufacturing,Mass Customer,N,â¢,Yes,10,,,,,,,,,,,,,
1553,Vanna,Matts,Female,68,1956-05-31,Administrative Assistant IV,Retail,High Net Worth,N,-1.00E+02,No,7,,,,,,,,,,,,,
380,Teriann,Birdsey,Female,66,1956-05-15,Structural Engineer,Property,Mass Customer,N,â£,No,17,,,,,,,,,,,,,
615,Rebeca,Martonfi,Female,93,1956-05-11,Human Resources Assistant I,Property,Mass Customer,N,,No,19,,,,,,,,,,,,,
113,Gage,Nickless,Male,67,1956-05-06,Staff Scientist,n/a,Mass Customer,N,(ï½¡â â âï½¡),No,20,,,,,,,,,,,,,
2085,Carolynn,Samsin,Female,83,1956-05-03,Pharmacist,Health,Mass Customer,N,âªâªtestâª,No,11,,,,,,,,,,,,,
701,Ransell,Ruler,Male,18,1956-05-01,Food Chemist,Health,Mass Customer,N,ğ©ğ½,Yes,8,,,,,,,,,,,,,
1421,Mallorie,Gouth,Female,74,1956-04-14,Senior Editor,Property,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,20,,,,,,,,,,,,,
1306,Doyle,Oleksinski,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,1'; DROP TABLE users--,Yes,13,,,,,,,,,,,,,
2380,Merissa,Milella,Female,44,1956-04-09,Technical Writer,Retail,Mass Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,Yes,15,,,,,,,,,,,,,
577,Nadean,Fielding,Female,41,1956-04-08,,Property,Mass Customer,N,NULL,Yes,19,,,,,,,,,,,,,
1702,Bryn,Whisby,Male,14,1956-04-03,Research Nurse,Health,Mass Customer,N,â¦testâ§,No,17,,,,,,,,,,,,,
360,Atalanta,Starbucke,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,N,1.00E+02,Yes,19,,,,,,,,,,,,,
1662,Xenia,Willmett,Female,40,1956-04-01,Electrical Engineer,Manufacturing,High Net Worth,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,11,,,,,,,,,,,,,
431,Gale,Done,Male,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,18,,,,,,,,,,,,,
3859,Boonie,Searle,Male,81,1956-03-20,Software Consultant,Manufacturing,Mass Customer,N,,No,14,,,,,,,,,,,,,
2972,Deena,Burnsides,Female,11,1956-03-18,,n/a,High Net Worth,N,<script>alert('hi')</script>,No,17,,,,,,,,,,,,,
98,Allianora,Babalola,Female,19,1956-03-17,Safety Technician IV,Health,Mass Customer,N,,No,7,,,,,,,,,,,,,
